Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA
Date,,,,,,,,,,
2020-03-10,69.0100326538086,43.02199935913086,69.27607126773326,44.53333282470703,65.147656821936,40.53333282470703,67.02685114609001,43.96200180053711,285290000,233916000
2020-03-11,66.61331176757812,42.28200149536133,68.01363727531553,43.571998596191406,65.74989813353481,40.866668701171875,67.08734712395831,42.68000030517578,255598800,199837500
2020-03-12,60.034934997558594,37.369998931884766,65.30005530488964,39.633331298828125,59.979310057824556,36.41666793823242,61.899615978360806,38.72600173950195,418474000,283636500
2020-03-13,67.22760772705078,36.44133377075195,67.69922212839465,40.50466537475586,61.176469024415624,33.46666717529297,64.06418648557232,39.66666793823242,370732000,339604500
2020-03-16,58.578975677490234,29.67133331298828,62.65901412516802,32.9913330078125,58.044481123383505,29.47800064086914,58.51609179443726,31.299999237060547,322423600,307342500
2020-03-17,61.15469741821289,28.68000030517578,62.30349073818724,31.456666946411133,57.65751584296428,26.399999618530273,59.860787730415886,29.333999633789062,324056000,359919000
2020-03-18,59.657630920410156,24.08133316040039,60.46299850331859,26.99066734313965,57.34794363950967,23.367332458496094,57.98885363786599,25.933332443237305,300233600,356793000
2020-03-19,59.200531005859375,28.50933265686035,61.14985749394757,30.133333206176758,58.67571261986398,23.8973331451416,59.831764860050804,24.979999542236328,271857200,452932500
2020-03-20,55.44215774536133,28.50200080871582,60.905593927619734,31.799999237060547,55.142259915533515,28.38599967956543,59.780979833542105,29.213333129882812,401693200,424282500
2020-03-23,54.26433181762695,28.952667236328125,55.26318175410043,29.46666717529297,51.42015363881515,27.366666793823242,55.16160435739665,28.906667709350586,336752800,246817500
2020-03-24,59.70842742919922,33.66666793823242,59.904326973466,34.24599838256836,56.66592859765041,31.600000381469727,57.1641431646422,31.81999969482422,287531200,343428000
2020-03-25,59.3795051574707,35.95000076293945,62.45828014038061,37.133331298828125,59.08444541685393,34.07400131225586,60.644390107262105,36.349998474121094,303602000,318340500
2020-03-26,62.50423812866211,35.21066665649414,62.56228025300905,37.33333206176758,59.58266521460016,34.150001525878906,59.62136242441082,36.49266815185547,252087200,260710500
2020-03-27,59.91640853881836,34.29066848754883,61.88266255080022,35.0533332824707,59.749530088606896,32.935333251953125,61.12808558327173,33.66666793823242,204216800,215661000
2020-03-30,61.626304626464844,33.47533416748047,61.79802116213787,34.44333267211914,60.317884482413085,32.7486686706543,60.64196895182637,34.017333984375,167976400,179971500
2020-03-31,61.50053787231445,34.93333435058594,63.48372335417798,36.19733428955078,60.94669846636235,33.133331298828125,61.81736706345771,33.41666793823242,197002000,266572500
2020-04-01,58.26457595825195,32.104000091552734,60.15343980395874,34.26333236694336,57.83407962142321,31.67333221435547,59.61652797885875,33.599998474121094,176218400,200298000
2020-04-02,59.236812591552734,30.29800033569336,59.29002033037774,32.95066833496094,57.294741195546685,29.760000228881836,58.12671272222617,32.068668365478516,165934000,297876000
2020-04-03,58.385494232177734,32.000667572021484,59.423037724427395,34.36600112915039,57.79537474123642,31.22599983215332,58.721668376231186,33.96666717529297,129880000,338431500
2020-04-06,63.4788932800293,34.41600036621094,63.63367471849766,34.733333587646484,60.313051558292024,33.19733428955078,60.68066393279939,34.08000183105469,201820400,223527000
2020-04-07,62.743656158447266,36.36333465576172,65.71118461799709,37.66666793823242,62.63966158048192,35.48933410644531,65.49351193571505,36.33333206176758,202887200,268797000
2020-04-08,64.34957122802734,36.589332580566406,64.6639759139237,37.14733123779297,63.17900829152558,35.55533218383789,63.54419983698464,36.9466667175293,168895200,189840000
2020-04-09,64.81391143798828,38.20000076293945,65.31696770263731,38.345333099365234,64.01822371729881,37.14066696166992,64.98563166236876,37.4726676940918,161834800,204750000
2020-04-13,66.0860595703125,43.39666748046875,66.19489592354667,43.46666717529297,64.29151446730144,38.70199966430664,64.89131008954301,39.34400177001953,131022800,337131000
2020-04-14,69.4236068725586,47.32600021362305,69.71383219653002,49.45866775512695,67.24693908498263,46.1619987487793,67.71855339125206,46.597999572753906,194994800,458647500
2020-04-15,68.78996276855469,48.65533447265625,69.24948009360917,50.20866775512695,67.87092811844572,47.33333206176758,68.2990035025,49.46666717529297,131154400,353655000
2020-04-16,69.33654022216797,49.680667877197266,69.70173905002567,50.630001068115234,68.28690358299804,47.11466598510742,69.50341866796147,47.79600143432617,157125200,309868500
2020-04-17,68.39574432373047,50.259334564208984,69.3994360529156,51.663333892822266,66.95914281806782,49.84400177001953,68.85284815768563,51.48533248901367,215250000,196923000
2020-04-20,66.97608184814453,49.75733184814453,68.12487900696708,51.03799819946289,66.95673693299449,47.48066711425781,67.22277564592211,48.8466682434082,130015200,221199000
2020-04-21,64.90583038330078,45.781333923339844,67.05347766583337,50.22200012207031,64.19478479973962,44.919334411621094,66.81888089328784,48.67466735839844,180991600,303136500
2020-04-22,66.7753677368164,48.807334899902344,67.21069857397765,48.93333435058594,65.83214600247337,45.91400146484375,66.17315097583004,46.93199920654297,116862400,212482500
2020-04-23,66.51655578613281,47.04199981689453,68.14180153410112,48.93333435058594,66.47785858014103,46.87533187866211,66.71971058203668,48.50666809082031,124814400,198550500
2020-04-24,68.43685150146484,48.34333419799805,68.44652764676574,48.71533203125,66.99299496104605,46.54533386230469,67.04136830681426,47.387332916259766,126161200,198180000
2020-04-27,68.48523712158203,53.25,68.81657319534303,53.29933166503906,67.70647335185146,49.0,68.1538936670834,49.17399978637695,117087600,310221000
2020-04-28,67.3751449584961,51.27466583251953,69.12857242814091,53.66666793823242,67.28324737370122,50.44599914550781,68.94718337955696,53.042667388916016,112004800,228330000
2020-04-29,69.58808898925781,53.367332458496094,70.05728252965069,53.54666519165039,68.65937805652075,52.21066665649414,68.86253288111276,52.678001403808594,137280800,243240000
2020-04-30,71.05613708496094,52.12533187866211,71.23269175777668,57.987998962402344,69.73804769719284,50.900001525878906,70.12742599739215,57.01266860961914,183064000,427078500
2020-05-01,69.91215515136719,46.75466537475586,72.31374359365245,51.518001556396484,69.13339146359068,45.5359992980957,69.23013078154854,50.33333206176758,240616800,487977000
2020-05-04,70.9013442993164,50.74599838256836,71.02952558414289,50.79999923706055,69.24707724616884,46.53333282470703,69.93635703016494,46.733333587646484,133568000,288556500
2020-05-05,71.96546936035156,51.2140007019043,72.79744070168688,53.26133346557617,71.21572680056569,50.8120002746582,71.36083945419138,52.65266799926758,147751200,254875500
2020-05-06,72.70795440673828,52.172000885009766,73.33918446648443,52.6533317565918,72.28229260413691,50.740665435791016,72.66683632686777,51.766666412353516,142333600,166848000
2020-05-07,73.46012878417969,52.00266647338867,73.80598277550787,53.09333419799805,73.03205337405477,51.4900016784668,73.33436839325711,51.81399917602539,115215200,172915500
2020-05-08,75.20861053466797,54.62799835205078,75.26196230929314,54.93333435058594,73.79237217273885,52.46733474731445,74.119757726088,52.917999267578125,133838400,241297500
2020-05-11,76.39202880859375,54.08599853515625,76.88673708897407,54.93333435058594,74.50774723825187,52.33333206176758,74.71630682370795,52.70066833496094,145946400,247794000
2020-05-12,75.5190200805664,53.96066665649414,77.52697546648025,56.21933364868164,75.39776671813026,53.866668701171875,77.07590910984447,55.133331298828125,162301200,238603500
2020-05-13,74.60718536376953,52.73066711425781,76.61999543008798,55.06666564941406,73.53045501521297,50.88666534423828,75.69846552238357,54.72200012207031,200622400,285982500
2020-05-14,75.06552124023438,53.55533218383789,75.12614791139806,53.557334899902344,73.12304032792042,50.93333435058594,73.84571291244961,52.0,158929200,205233000
2020-05-15,74.62173461914062,53.27799987792969,74.6678114842192,53.66999816894531,72.80293436830361,52.436668395996094,72.83688885866347,52.689998626708984,166348400,157776000
2020-05-18,76.37991333007812,54.242000579833984,76.7533757455592,55.64799880981445,75.2546860142826,53.59199905395508,75.9458316362108,55.185333251953125,135178400,174987000
2020-05-19,75.93855285644531,53.867332458496094,77.24323270759544,54.80466842651367,75.90702580080492,53.73866653442383,76.39688667871405,54.34466552734375,101729600,144547500
2020-05-20,77.41542053222656,54.37066650390625,77.48574215036817,55.06666564941406,76.75822201252429,54.119998931884766,76.79702397462873,54.70000076293945,111504800,109639500
2020-05-21,76.8382568359375,55.17333221435547,77.81798607126746,55.5,76.60059758260323,53.06666564941406,77.27719341349972,54.400001525878906,102688800,183819000
2020-05-22,77.33295440673828,54.45866775512695,77.41540578523484,55.45199966430664,76.47447873541405,54.133331298828125,76.57632739090906,54.81133270263672,81803200,149812500
2020-05-26,76.80916595458984,54.591331481933594,78.63038662320422,55.63999938964844,76.75338673756762,54.38066864013672,78.4509339955865,55.633331298828125,125522000,121345500
2020-05-27,77.14380645751953,54.68199920654297,77.28931196459057,55.180667877197266,75.92642542981746,52.33333206176758,76.66607534046294,54.7239990234375,112945200,173242500
2020-05-28,77.17776489257812,53.72066879272461,78.43637538186252,54.983333587646484,76.54239845998111,53.44599914550781,76.81885227689466,54.23400115966797,133560800,108834000
2020-05-29,77.10256958007812,55.66666793823242,77.88101390169892,55.66666793823242,76.74608448687897,53.61399841308594,77.42025271883264,53.91666793823242,153532400,176467500
2020-06-01,78.05077362060547,59.87333297729492,78.17202695622836,59.93333435058594,76.92553911368113,56.939998626708984,77.05649478835441,57.20000076293945,80791200,224092500
2020-06-02,78.41210174560547,58.770668029785156,78.43635389149792,60.57733154296875,77.34264649797673,58.06666564941406,77.78401039078527,59.64666748046875,87642800,203484000
2020-06-03,78.8437728881836,58.86399841308594,79.1056842545279,59.862667083740234,78.15990225471617,58.67333221435547,78.73222188437157,59.20800018310547,104491200,119242500
2020-06-04,78.16476440429688,57.62533187866211,78.965033585586,59.71666717529297,77.79130199936047,57.229331970214844,78.6667550692759,59.32533264160156,87560400,133315500
2020-06-05,80.39097595214844,59.04399871826172,80.45160263084539,59.10133361816406,78.38544808511186,57.746665954589844,78.41454770677157,58.522666931152344,137250400,117178500
2020-06-08,80.86627960205078,63.327999114990234,80.90023409134206,63.33333206176758,79.37729235859877,60.61066818237305,80.08783519139197,61.266666412353516,95654400,212620500
2020-06-09,83.41986846923828,62.711334228515625,83.81272809723069,63.62933349609375,80.51464324949785,61.595333099365234,80.5461703012507,62.66733169555664,147712400,170823000
2020-06-10,85.56605529785156,68.336669921875,86.0340914097843,68.49866485595703,83.92913522287401,65.5,84.36807171758845,66.12533569335938,166651600,278451000
2020-06-11,81.4580078125,64.85600280761719,85.134410668066,67.9306640625,81.35615913194549,64.80000305175781,84.71002389741363,66.01333618164062,201662400,238747500
2020-06-12,82.16124725341797,62.35200119018555,84.34380702887056,65.8653335571289,81.05057009066908,60.84000015258789,83.59688982869712,65.33333587646484,200146000,251451000
2020-06-15,83.17735290527344,66.05999755859375,83.8296963810466,66.5893325805664,80.65285780920145,60.56666564941406,80.81534051982473,61.18600082397461,138808800,235458000
2020-06-16,85.38176727294922,65.47533416748047,85.65338103043176,67.52532958984375,83.59692127094438,64.15933227539062,85.2314142826488,67.4566650390625,165428800,210766500
2020-06-17,85.26290893554688,66.11933135986328,86.1868586447725,67.0,85.14165561516855,65.50466918945312,86.12623198458334,65.84733581542969,114406400,148362000
2020-06-18,85.29689025878906,66.9306640625,85.71400210817573,67.94667053222656,84.68819603071728,66.2979965209961,85.21928633315488,66.86666870117188,96820400,146278500
2020-06-19,84.80944061279297,66.72666931152344,86.4681854978016,67.73133087158203,83.70118325430472,66.0893325805664,86.0025767936151,67.51866912841797,264476000,130195500
2020-06-22,87.02836608886719,66.28800201416016,87.17144413379616,67.2586669921875,85.15621433033841,66.00133514404297,85.20229118895983,66.663330078125,135445200,95436000
2020-06-23,88.88597869873047,66.78533172607422,90.3046443458434,67.46666717529297,87.85289780891296,66.267333984375,88.27243705588172,66.59200286865234,212155600,95479500
2020-06-24,87.31696319580078,64.0566635131836,89.43404938466047,66.72533416748047,86.94350079967253,63.542667388916016,88.51494690487205,66.27400207519531,192623200,164394000
2020-06-25,88.47615051269531,65.73200225830078,88.51495247583935,65.73200225830078,86.71312932901027,62.47666549682617,87.47217654394532,63.61800003051758,137522400,138817500
2020-06-26,85.75764465332031,63.982666015625,88.59254854021978,66.33333587646484,85.60971171941675,63.65800094604492,88.37186655732566,66.31866455078125,205256800,132823500
2020-06-29,87.73407745361328,67.29000091552734,87.82865862307958,67.33333587646484,85.1877569926391,63.23466873168945,85.66549550848868,64.60066986083984,130646000,135396000
2020-06-30,88.46643829345703,71.98733520507812,88.75260181460118,72.51266479492188,87.302409131984,66.91533660888672,87.32180641103123,67.0999984741211,140223200,253777500
2020-07-01,88.29911041259766,74.64199829101562,89.08725718249154,75.68866729736328,88.25061351334215,72.03333282470703,88.54404454624031,72.19999694824219,110737200,199903500
2020-07-02,88.29911041259766,80.57733154296875,89.84145686297828,81.86666870117188,88.18513936902451,79.04000091552734,89.20609049720933,81.43199920654297,114041600,258751500
2020-07-06,90.6611328125,91.43866729736328,91.12916897526445,91.85266876220703,89.6959534658751,84.40266418457031,89.72748052152446,85.11266326904297,118655600,308548500
2020-07-07,90.37980651855469,92.65733337402344,91.81786921726585,95.30000305175781,90.26825552862256,89.11399841308594,91.03942492110637,93.6673355102539,112424400,322345500
2020-07-08,92.48477172851562,91.05867004394531,92.51629878115334,94.48400115966797,91.26981088874352,87.42266845703125,91.35711714225694,93.66666412353516,117092000,244669500
2020-07-09,92.88249969482422,92.9520034790039,93.4305598406817,93.90399932861328,91.83486890517743,90.08533477783203,93.37720806711494,93.1326675415039,125642800,175764000
2020-07-10,93.04495239257812,102.97666931152344,93.10315902275178,103.2613296508789,91.86637359176252,91.73400115966797,92.47748770321701,93.06666564941406,90257200,350064000
2020-07-13,92.61573028564453,99.80400085449219,96.95902596441493,119.66600036621094,92.40232321566707,98.0739974975586,94.34965162813619,110.5999984741211,191649200,584781000
2020-07-14,94.14837646484375,101.12000274658203,94.33995142456507,106.0,91.0636910214966,95.4000015258789,91.99733587271359,103.73332977294922,170989200,351271500
2020-07-15,94.79586791992188,103.06732940673828,96.27273284060122,103.33333587646484,93.5978842251878,97.13333129882812,96.02295123465481,102.86666870117188,153198000,245517000
2020-07-16,93.6294174194336,100.04266357421875,94.48546583387535,102.11399841308594,93.0304255327924,97.73332977294922,93.66821938221526,98.47733306884766,110577600,214512000
2020-07-17,93.44023895263672,100.05599975585938,94.23566048761843,102.50066375732422,92.96734801354852,99.33333587646484,94.08046007628133,100.89666748046875,92186800,139950000
2020-07-20,95.40941619873047,109.53333282470703,95.54764680403545,110.0,93.18320630571225,99.19999694824219,93.527569101271,101.267333984375,90318000,256821000
2020-07-21,94.09258270263672,104.55733489990234,96.27514261068757,111.66666412353516,93.84280114252175,103.86666870117188,96.1999661392453,109.32866668701172,103433200,241608000
2020-07-22,94.35693359375,106.15533447265625,95.03837684731691,108.4280014038086,93.70701739615949,104.13333129882812,93.79431625820118,106.5999984741211,89001600,212416500
2020-07-23,90.06214141845703,100.87133026123047,94.1677781639269,112.5999984741211,89.25216991066098,98.71800231933594,94.09017424204148,111.93000030517578,197004400,364927500
2020-07-24,89.83902740478516,94.46666717529297,90.1833901651154,97.66666412353516,86.47303332227233,91.10266876220703,88.26031386604993,94.40066528320312,185438800,290949000
2020-07-27,91.96823120117188,102.63999938964844,92.06038492393321,103.19599914550781,90.67810128466274,94.19999694824219,90.90120328645872,95.66666412353516,121214000,240730500
2020-07-28,90.45743560791016,98.43267059326172,91.71604609920337,104.3133316040039,90.45258073696424,98.29467010498047,91.53901352618922,100.26667022705078,103625600,237130500
2020-07-29,92.19135284423828,99.94066619873047,92.37566031423209,102.32066345214844,90.90364279107482,99.13333129882812,90.94001731785845,100.06666564941406,90329200,141403500
2020-07-30,93.3068618774414,99.16600036621094,93.4111379617254,100.8826675415039,90.95697182534603,98.06666564941406,91.36438122490843,99.19999694824219,158130000,114315000
2020-07-31,103.07505798339844,95.38400268554688,103.22541096516197,101.13666534423828,97.80295687640107,94.73200225830078,99.80121727475651,101.0,374336800,183123000
2020-08-03,105.67230224609375,99.0,108.29137183717285,100.65399932861328,104.6586259422002,96.29199981689453,104.95690446853536,96.61333465576172,308151200,132139500
2020-08-04,106.37799072265625,99.13333129882812,107.46927088099201,101.82733154296875,105.13877762781757,97.46666717529297,105.8614502635959,99.6673355102539,173071600,126225000
2020-08-05,106.76358032226562,99.00133514404297,107.08369095937002,99.98933410644531,105.6334981524038,97.88733673095703,106.09911429734815,99.53266906738281,121776800,74217000
2020-08-06,110.48847198486328,99.30533599853516,110.98318771588607,101.15399932861328,106.50651618913851,98.48400115966797,107.09580568303383,99.38866424560547,202428800,89884500
2020-08-07,107.97644805908203,96.84733581542969,110.46662369685443,99.98332977294922,107.17959215155733,94.33399963378906,110.00988785704244,99.96932983398438,198045600,133446000
2020-08-10,109.54584503173828,94.57133483886719,110.56378066058019,97.16666412353516,106.89532594642495,92.38933563232422,109.42194125871023,96.53333282470703,212403600,112834500
2020-08-11,106.2879638671875,91.6259994506836,109.30775498122829,94.66666412353516,106.02801209618363,91.0,108.80972291616031,93.06666564941406,187902400,129387000
2020-08-12,109.82038879394531,103.65066528320312,110.07790879616837,105.66666412353516,107.18444536818468,95.66666412353516,107.37879756886053,98.0,165598000,327441000
2020-08-13,111.76393127441406,108.06666564941406,112.76729092425326,110.07866668701172,110.7119798713676,104.48400115966797,111.20029955907641,107.4000015258789,210082000,306379500
2020-08-14,111.66432189941406,110.04733276367188,111.75420996900903,111.25333404541016,109.85438662016135,108.44266510009766,111.58900987277718,110.99933624267578,165565200,188664000
2020-08-17,111.3727798461914,122.3759994506836,112.81101111968458,123.05733489990234,110.74598779263943,111.52200317382812,112.78671524478968,111.80000305175781,119561600,303634500
2020-08-18,112.30084991455078,125.80599975585938,112.72600186122567,128.25999450683594,110.78973812752103,123.00733184814453,111.12500199172021,126.59933471679688,105633600,247117500
2020-08-19,112.44174194335938,125.23533630371094,113.85567747183467,127.4000015258789,112.34699766084464,122.74732971191406,112.70898176363043,124.33333587646484,145538000,183079500
2020-08-20,114.9367904663086,133.45533752441406,115.05097442556867,134.79933166503906,112.46604709851567,123.80400085449219,112.48305495531345,124.04533386230469,126907200,309177000
2020-08-21,120.8597412109375,136.6653289794922,121.343197228119,139.69932556152344,115.88424717471018,135.00332641601562,115.89639140480685,136.3173370361328,338054800,322344000
2020-08-24,122.30526733398438,134.27999877929688,125.15014624205317,141.93333435058594,120.4394596328143,128.50132751464844,125.06510696520752,141.7519989013672,345937600,300954000
2020-08-25,121.3019027709961,134.8893280029297,121.64688641801345,135.19667053222656,119.57943117585931,131.1999969482422,121.1780064067377,131.65933227539062,211495600,159883500
2020-08-26,122.95149993896484,143.54466247558594,123.40823574071352,144.39999389648438,121.5521404466388,136.90866088867188,122.61866792136692,137.3333282470703,163022400,213591000
2020-08-27,121.48168182373047,149.25,123.88682518833696,153.0399932861328,120.33741060365348,142.8333282470703,123.55399319873169,145.36399841308594,155552400,355395000
2020-08-28,121.284912109375,147.55999755859375,122.87376022104301,154.5659942626953,121.06140041082597,145.76800537109375,122.45589632606433,153.00799560546875,187630000,301218000
2020-08-31,125.39794158935547,166.10667419433594,127.30262866474355,166.7133331298828,122.44374970807395,146.70333862304688,123.97915723775616,148.20333862304688,225702700,355123200
2020-09-01,130.39283752441406,158.35000610351562,130.99534845473963,167.49667358398438,126.84586266163116,156.836669921875,129.0129180085765,167.3800048828125,151948100,269523300
2020-09-02,127.69134521484375,149.1233367919922,134.0856323103623,159.67999267578125,123.41553725687835,135.0399932861328,133.7066403087614,159.663330078125,200119000,288528300
2020-09-03,117.4682388305664,135.6666717529297,125.20357217596391,143.93333435058594,117.09896674971186,134.0,123.32805227415068,135.7433319091797,257599600,262788300
2020-09-04,117.5459976196289,139.44000244140625,120.20866118452791,142.6666717529297,107.76021579822826,124.00666809082031,116.68111776737273,134.27000427246094,332607200,330965700
2020-09-08,109.6357421875,110.06999969482422,115.6315969151868,122.913330078125,109.49969417268505,109.95999908447266,110.73384613966655,118.66666412353516,231366600,346397100
2020-09-09,114.00873565673828,122.09333038330078,115.77736730217215,123.0,112.0068798970881,113.836669921875,113.95043148169943,118.86666870117188,176940500,238397400
2020-09-10,110.28682708740234,123.77999877929688,117.09897712734502,132.99667358398438,109.32477117698187,120.1866683959961,116.9629291163385,128.73666381835938,182274400,254791800
2020-09-11,108.83889770507812,124.23999786376953,111.97773703500987,127.5,106.89534596034459,120.16666412353516,111.33636140049826,127.3133316040039,180860300,182152500
2020-09-14,112.10405731201172,139.8733367919922,112.6579692235783,140.0,109.61631362694925,124.43333435058594,111.4821213907461,126.98332977294922,140150100,249061800
2020-09-15,112.27897644042969,149.9199981689453,115.4761197012607,153.97999572753906,110.40344885623584,143.56666564941406,114.99023180291059,145.52000427246094,184642000,291894600
2020-09-16,108.96521759033203,147.25332641601562,112.72599259867744,152.59666442871094,108.8777613272375,145.10333251953125,111.97772849620063,146.6233367919922,154679000,216837900
2020-09-17,107.22573852539062,141.14332580566406,109.03324211177724,145.92999267578125,105.64174663584149,136.0,106.62324227263575,138.53334045410156,178011000,230337600
2020-09-18,103.82451629638672,147.38333129882812,107.75049116786684,150.3333282470703,103.09568449283607,142.93333435058594,107.2840429654683,149.31333923339844,287104900,259220400
2020-09-21,106.97306060791016,149.79666137695312,107.07995651781488,151.89332580566406,100.19006360823141,135.69000244140625,101.58942285494095,151.0433349609375,195713800,328430400
2020-09-22,108.65424346923828,141.41000366210938,109.67461096517128,145.9199981689453,106.07904368113599,139.1999969482422,109.49969103484163,143.1999969482422,183055400,238742400
2020-09-23,104.09663391113281,126.78666687011719,108.94579342871626,137.38333129882812,103.75650642522785,125.2933349609375,108.46962532813541,135.05332946777344,150718700,285222600
2020-09-24,105.16557312011719,129.26333618164062,107.13827671141094,133.1666717529297,102.03645401086756,117.0999984741211,102.20165410941537,121.26667022705078,167743300,289683300
2020-09-25,109.11100769042969,135.77999877929688,109.26649540860494,136.2433319091797,104.63111975386425,130.43333435058594,105.36967158707175,131.1566619873047,149981400,201625500
2020-09-28,111.71534729003906,140.39999389648438,112.06518717809003,142.69332885742188,109.59687570753539,138.51666259765625,111.76393904662547,141.5399932861328,137672400,149158800
2020-09-29,110.86988067626953,139.69000244140625,112.05544815901067,142.8333282470703,110.36456059896766,137.1999969482422,111.31690400095869,138.6666717529297,99382200,150657900
2020-09-30,112.54133605957031,143.00332641601562,113.95041520558416,144.64332580566406,110.41315241996158,140.1566619873047,110.57835250168256,140.44000244140625,142675200,144436800
2020-10-01,113.49370574951172,149.3866729736328,114.39745761315729,149.6266632080078,112.56080179575848,144.80667114257812,114.3197137634958,146.9199981689453,116120400,152224500
2020-10-02,109.8301010131836,138.3633270263672,112.1137801442832,146.3766632080078,109.05268479784137,138.3333282470703,109.70377282438155,140.4633331298828,144712000,214290000
2020-10-05,113.21188354492188,141.89332580566406,113.35765140139709,144.54666137695312,110.34514782850755,139.77667236328125,110.69498771842362,141.11666870117188,106243800,134168400
2020-10-06,109.96617126464844,137.9933319091797,112.84262721845214,142.92666625976562,109.08185158171717,135.35000610351562,112.43447568029653,141.26333618164062,161498200,147438900
2020-10-07,111.83193969726562,141.76666259765625,112.288675423152,143.3000030517578,110.9087484133937,137.9499969482422,111.3849238034784,139.9566650390625,96849000,129383100
2020-10-08,111.72508239746094,141.97332763671875,113.11472230550496,146.3333282470703,111.35580279066887,141.76666259765625,112.96895442987977,146.14666748046875,83477200,121263300
2020-10-09,113.66860961914062,144.6666717529297,113.69776170512303,144.8633270263672,111.67646638432409,142.15333557128906,112.02630624423392,143.3766632080078,100506900,86777100
2020-10-12,120.8888931274414,147.43333435058594,121.64687695311153,149.5800018310547,115.91339909808642,146.19332885742188,116.67138292375654,147.3333282470703,240226800,116373300
2020-10-13,117.68204498291016,148.88333129882812,121.85096395135838,149.6300048828125,116.2729730734288,145.53334045410156,121.7343481891843,147.78334045410156,262330500,103391100
2020-10-14,117.76949310302734,153.76666259765625,119.55755673583052,155.3000030517578,116.24380563288516,149.11666870117188,117.58485335748753,149.92666625976562,150712000,143639100
2020-10-15,117.30306243896484,149.6266632080078,117.77923053145645,152.19000244140625,114.81531862538753,147.5,115.36923056556877,150.10333251953125,112559200,107017200
2020-10-16,115.66075134277344,146.55667114257812,118.1193503209673,151.98333740234375,115.45667931642107,146.28334045410156,117.85696670561362,151.47999572753906,115393800,98327700
2020-10-19,112.70657348632812,143.61000061035156,117.02125349214654,149.0,112.39560549118751,142.9566650390625,116.57423746251077,148.74667358398438,120639300,108863400
2020-10-20,114.19335174560547,140.64666748046875,115.62186305026543,143.9166717529297,112.36640888998728,139.68333435058594,112.9203206801555,143.9166717529297,124423700,94968900
2020-10-21,113.57141876220703,140.8800048828125,115.35948233455615,144.31666564941406,113.16326736933642,140.4166717529297,113.3770591908259,140.89999389648438,89946000,97111500
2020-10-22,112.48304748535156,141.92999267578125,114.70841493004065,148.41000366210938,111.35578401227829,141.50332641601562,114.13506335968486,147.30667114257812,101988000,119979600
2020-10-23,111.7930679321289,140.2100067138672,113.2604511905594,140.9633331298828,111.0545163868576,135.7933349609375,113.1049635330035,140.6133270263672,82572600,101151000
2020-10-26,111.80280303955078,140.0933380126953,113.2604666650257,141.9199981689453,109.69404402667767,136.6666717529297,110.79215536953423,137.2100067138672,111850700,84717600
2020-10-27,113.30904388427734,141.55999755859375,113.96985164953288,143.5,111.30718833691205,140.03334045410156,112.23037227607989,141.25332641601562,92276800,68059500
2020-10-28,108.06145477294922,135.33999633789062,112.17206924227749,139.53334045410156,107.96427868585248,135.3333282470703,111.80279714568576,138.82666015625,143937800,76354200
2020-10-29,112.065185546875,136.94332885742188,113.62974518620118,139.35333251953125,109.03324236591982,135.48666381835938,109.19844988747217,136.65333557128906,146129200,67965900
2020-10-30,105.78751373291016,129.34666442871094,108.82916930496091,135.8633270263672,104.67968991872881,126.37000274658203,107.92541751822762,135.63333129882812,190272600,127533900
2020-11-02,105.7000503540039,133.50332641601562,107.55614568812253,135.66000366210938,104.29097841162539,130.76666259765625,106.03045798084733,131.3333282470703,122866900,87063300
2020-11-03,107.32290649414062,141.3000030517578,108.34326649090318,142.58999633789062,105.66117100164739,135.56333923339844,106.56492266395703,136.57666015625,107624400,103055100
2020-11-04,111.70561218261719,140.32666015625,112.32754802876923,145.13333129882812,109.17899688086699,139.03334045410156,110.91847624915665,143.5399932861328,138235500,96429300
2020-11-05,115.67046356201172,146.02999877929688,116.24381509607197,146.6666717529297,113.57143184766637,141.3333282470703,114.62094399780884,142.76666259765625,126387100,85243500
2020-11-06,115.53904724121094,143.31666564941406,116.03550252982856,145.52333068847656,113.04700448892655,141.42666625976562,115.17886724342364,145.36666870117188,114457900,65118000
2020-11-09,113.23197937011719,140.4199981689453,118.7514525250263,150.8333282470703,112.96915049805817,140.3333282470703,117.3010105733885,146.5,154515300,104499000
2020-11-10,112.89124298095703,136.7866668701172,114.46823065429794,140.02999877929688,111.10008722713928,132.00999450683594,112.48239487504274,140.02999877929688,138023400,90852600
2020-11-11,116.31780242919922,139.0433349609375,116.45408514437595,139.56666564941406,113.34877764644807,136.86000061035156,114.07886680354521,138.81666564941406,112295000,52073100
2020-11-12,116.04524230957031,137.25332641601562,117.33019898779234,141.0,115.42223346115063,136.5066680908203,116.44436129860394,138.35000610351562,103162300,59565300
2020-11-13,116.09394073486328,136.1666717529297,116.49305237557208,137.50999450683594,114.74084242970805,133.8866729736328,116.26916247213495,136.9499969482422,81581900,59313300
2020-11-16,117.10633087158203,136.02999877929688,117.7780080013021,137.48333740234375,115.01340665149156,134.69667053222656,115.76296175843655,136.30999755859375,91183000,80515800
2020-11-17,116.22047424316406,147.20333862304688,117.46649204968942,154.0,115.80188944001708,144.336669921875,116.3762301824057,153.38999938964844,74271000,183564900
